TransactionID,CustID,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,OrderTotal
10831,16,Janet Leverling,35,Steeleye Stout,16,Bigfoot Breweries,18.0,8,144.0,155.52
10831,16,Janet Leverling,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,8,2108.0,2276.64
10831,16,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,9,414.0,447.12
10838,64,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,4,72.0,77.76
10839,3,Janet Leverling,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,15,522.0,563.76
10855,41,Janet Leverling,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,14,175.0,189.0
10855,41,Janet Leverling,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,24,912.0,984.96
10855,41,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,15,315.75,341.01
10856,40,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,20,380.0,410.4
10856,40,Janet Leverling,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,20,280.0,302.4
10860,39,Janet Leverling,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,3,159.0,171.72
10860,39,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,20,360.0,388.8
10879,54,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,12,220.8,238.46
10879,54,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,227.34
10879,54,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,194.4
10903,42,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,477.41
10903,42,Janet Leverling,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,270.0
10904,22,Janet Leverling,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,15,198.75,214.65
10911,51,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,10,180.0,194.4
10911,51,Janet Leverling,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,12,468.0,505.44
10911,51,Janet Leverling,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,15,210.0,226.8
10924,27,Janet Leverling,10,Ikura,4,Tokyo Traders,31.0,20,620.0,669.6
10924,27,Janet Leverling,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,6,46.5,50.22
10925,42,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,12,84.0,90.72
10934,80,Janet Leverling,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,20,500.0,540.0
10938,59,Janet Leverling,13,Konbu,6,Mayumi's,6.0,20,120.0,129.6
10938,59,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,24,1104.0,1192.32
10947,62,Janet Leverling,59,Raclette Courdavault,28,Gai pturage,55.0,4,220.0,237.6
10948,51,Janet Leverling,50,Valkoinen suklaa,23,Karkki Oy,16.25,9,146.25,157.95
10948,51,Janet Leverling,55,Pt chinois,25,Ma Maison,24.0,4,96.0,103.68
10960,25,Janet Leverling,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45.0,48.6
10960,25,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,24,231.6,250.13
10964,75,Janet Leverling,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,6,375.0,405.0
10964,75,Janet Leverling,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,5,1317.5,1422.9
10964,75,Janet Leverling,69,Gudbrandsdalsost,15,Norske Meierier,36.0,10,360.0,388.8
10974,15,Janet Leverling,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,10,439.0,474.12
11003,84,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,4,72.0,77.76
11003,84,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184.0,198.72
11003,84,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,10,70.0,75.6
11004,85,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,6,187.38,202.37
11004,85,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,6,108.0,116.64
11006,36,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,8,144.0,155.52
11006,36,Janet Leverling,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,2,247.58,267.39
11011,50,Janet Leverling,71,Flotemysost,15,Norske Meierier,21.5,20,430.0,464.4
11021,59,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,11,209.0,225.72
11021,59,Janet Leverling,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,15,1215.0,1312.2
11049,43,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,10,190.0,205.2
11049,43,Janet Leverling,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,4,152.0,164.16
11052,42,Janet Leverling,61,Sirop d'rable,29,Forts d'rables,28.5,10,285.0,307.8
11057,76,Janet Leverling,70,Outback Lager,7,"Pavlova, Ltd.",15.0,3,45.0,48.6
10250,42,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,10,77.0,83.16
10250,42,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252.0,272.16
10257,25,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,6,86.4,93.31
10257,25,Margaret Peacock,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,15,156.0,168.48
10259,86,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,86.4
10259,86,Margaret Peacock,37,Gravad lax,17,Svensk Sjfda AB,20.8,1,20.8,22.46
10260,26,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,16,123.2,133.06
10260,26,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,39.4,15,591.0,638.28
10260,26,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",12.0,21,252.0,272.16
10261,33,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,20,160.0,172.8
10261,33,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,14.4,20,288.0,311.04
10267,19,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,15,216.0,233.28
10281,5,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,1,7.3,7.88
10281,5,Margaret Peacock,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,6,21.6,23.33
10281,5,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,14.4,4,57.6,62.21
10282,5,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,6,124.2,134.14
10282,5,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,2,31.2,33.7
10284,80,Margaret Peacock,27,Schoggi Schokolade,11,Heli Swaren GmbH & Co. KG,35.1,15,526.5,568.62
10284,80,Margaret Peacock,44,Gula Malacca,20,Leka Trading,15.5,21,325.5,351.54
10284,80,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,20,544.0,587.52
10284,80,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,11.2,5,56.0,60.48
10288,30,Margaret Peacock,54,Tourtire,25,Ma Maison,5.9,10,59.0,63.72
10288,30,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,3,30.0,32.4
10294,7,Margaret Peacock,1,Chai,1,Exotic Liquids,14.4,18,259.2,279.94
10294,7,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,15,468.0,505.44
10294,7,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,15,552.0,596.16
10294,7,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,21,571.2,616.9
10294,7,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,6,37.2,40.18
10299,48,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,15,109.5,118.26
10299,48,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",12.0,20,240.0,259.2
10302,63,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,12,441.6,476.93
10315,23,Margaret Peacock,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,14,156.8,169.34
10323,8,Margaret Peacock,15,Genen Shouyu,6,Mayumi's,12.4,5,62.0,66.96
10323,8,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,4,44.8,48.38
10323,8,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,4,57.6,62.21
10326,87,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,24,422.4,456.19
10326,87,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,16,249.6,269.57
10328,34,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,44.0,9,396.0,427.68
10328,34,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,10,100.0,108.0
10329,15,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,10,73.0,78.84
10329,15,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,8,165.6,178.85
10329,15,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,210.8,20,4216.0,4553.28
10329,15,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,12,364.8,393.98
10337,19,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,24,597.6,645.41
10337,19,Margaret Peacock,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,20,304.0,328.32
10338,41,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,20,624.0,673.92
10338,41,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,15,310.5,335.34
10342,19,Margaret Peacock,2,Chang,1,Exotic Liquids,15.2,24,364.8,393.98
10343,80,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,4,40.0,43.2
10343,80,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,15,216.0,233.28
10347,68,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,10,112.0,120.96
10347,68,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,4,58.8,63.5
10347,68,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,6,37.2,40.18
10348,38,Margaret Peacock,1,Chai,1,Exotic Liquids,14.4,15,216.0,233.28
10360,65,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,210.8,10,2108.0,2276.64
10363,49,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,20,200.0,216.0
10363,49,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,12,74.4,80.35
10363,49,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,12,172.8,186.62
10382,1,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",50.0,9,450.0,486.0
10382,1,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,14,1386.0,1496.88
10389,58,Margaret Peacock,10,Ikura,4,Tokyo Traders,24.8,16,396.8,428.54
10389,58,Margaret Peacock,55,Pt chinois,25,Ma Maison,19.2,15,288.0,311.04
10389,58,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,39.4,20,788.0,851.04
10403,1,Margaret Peacock,16,Pavlova,7,"Pavlova, Ltd.",13.9,21,291.9,315.25
10417,72,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,2,19.2,20.74
10418,59,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,22.8,16,364.8,393.98
10418,59,Margaret Peacock,74,Longlife Tofu,4,Tokyo Traders,8.0,15,120.0,129.6
10419,28,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,28.8,20,576.0,622.08
10426,56,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,5,152.0,164.16
10426,56,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,7,186.2,201.1
10440,17,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,24,2376.0,2566.08
10447,48,Margaret Peacock,71,Flotemysost,15,Norske Meierier,17.2,2,34.4,37.15
10448,55,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,6,149.4,161.35
10448,55,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,20,294.0,317.52
10454,12,Margaret Peacock,16,Pavlova,7,"Pavlova, Ltd.",13.9,20,278.0,300.24
10454,12,Margaret Peacock,33,Geitost,15,Norske Meierier,2.0,20,40.0,43.2
10454,12,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,10,96.0,103.68
10459,29,Margaret Peacock,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,24.0,16,384.0,414.72
10459,29,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,20,192.0,207.36
10464,34,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,16,281.6,304.13
10464,34,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,3,110.4,119.23
10464,34,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,20,544.0,587.52
10466,57,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,10,168.0,181.44
10466,57,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,5,48.0,51.84
10470,9,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,7.2,15,108.0,116.64
10470,9,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,8,212.8,229.82
10485,64,Margaret Peacock,2,Chang,1,Exotic Liquids,15.2,20,304.0,328.32
10485,64,Margaret Peacock,3,Aniseed Syrup,1,Exotic Liquids,8.0,20,160.0,172.8
10493,12,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252.0,272.16
10493,12,Margaret Peacock,66,Louisiana Hot Spiced Okra,2,New Orleans Cajun Delights,13.6,10,136.0,146.88
10493,12,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,28.8,10,288.0,311.04
10499,10,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,20,912.0,984.96
10504,22,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,12,228.0,246.24
10504,22,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,12,120.0,129.6
10504,22,Margaret Peacock,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,354.24
10509,82,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,3,136.8,147.74
10511,9,Margaret Peacock,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40.0,10,400.0,432.0
10518,4,Margaret Peacock,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,5,22.5,24.3
10518,4,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,15,3952.5,4268.7
10518,4,Margaret Peacock,44,Gula Malacca,20,Leka Trading,19.45,9,175.05,189.05
10522,80,Margaret Peacock,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40.0,24,960.0,1036.8
10522,80,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,20,517.8,559.22
10526,71,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,8,144.0,155.52
10526,71,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,10,60.0,64.8
10535,40,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184.0,198.72
10535,40,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,5,97.5,105.3
10535,40,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,15,825.0,891.0
10544,37,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,7,319.2,344.74
10544,37,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,7,98.0,105.84
10551,34,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,20,360.0,388.8
10554,26,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,20,180.0,194.4
10554,26,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,1064.88
10554,26,Margaret Peacock,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,10,130.0,140.4
10564,7,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,16,624.0,673.92
10564,7,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,6,75.0,81.0
10574,88,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,14,35.0,37.8
10574,88,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,2,36.8,39.74
10574,88,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,532.44
10574,88,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,6,199.5,215.46
10578,62,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,20,360.0,388.8
10578,62,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,6,117.0,126.36
10580,26,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,15,348.75,376.65
10580,26,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,9,86.85,93.8
10590,35,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,20,360.0,388.8
10600,18,Margaret Peacock,54,Tourtire,25,Ma Maison,7.45,4,29.8,32.18
10606,3,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,20,440.0,475.2
10606,3,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,20,480.0,518.4
10606,3,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,532.44
10613,25,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,8,48.0,51.84
10621,23,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,5,46.0,49.68
10621,23,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,10,90.0,97.2
10621,23,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,20,300.0,324.0
10621,23,Margaret Peacock,71,Flotemysost,15,Norske Meierier,21.5,15,322.5,348.3
10622,48,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,20,380.0,410.4
10622,48,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,18,225.0,243.0
10624,84,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,10,456.0,492.48
10624,84,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,6,742.74,802.16
10624,84,Margaret Peacock,44,Gula Malacca,20,Leka Trading,19.45,10,194.5,210.06
10629,51,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,2673.86
10629,51,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,9,299.25,323.19
10634,47,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,15,795.0,858.6
10634,47,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,2,15.5,16.74
10636,71,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,6,79.5,85.86
10640,38,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,36.0,20,720.0,777.6
10640,38,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,15,225.0,243.0
10645,42,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250.0,1350.0
10645,42,Margaret Peacock,36,Inlagd Sill,17,Svensk Sjfda AB,19.0,15,285.0,307.8
10647,33,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,20,360.0,388.8
10652,43,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,2,51.78,55.92
10652,43,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,20,280.0,302.4
10674,23,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,5,45.0,48.6
10685,43,Margaret Peacock,10,Ikura,4,Tokyo Traders,31.0,20,620.0,669.6
10685,43,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,4,38.6,41.69
10685,43,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,15,142.5,153.9
10688,21,Margaret Peacock,10,Ikura,4,Tokyo Traders,31.0,18,558.0,602.64
10688,21,Margaret Peacock,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,14,196.0,211.68
10692,50,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,20,878.0,948.24
10698,1,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,15,315.0,340.2
10698,1,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,8,312.0,336.96
10698,1,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,12,1485.48,1604.32
10698,1,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,8,120.0,129.6
10702,50,Margaret Peacock,3,Aniseed Syrup,1,Exotic Liquids,10.0,6,60.0,64.8
10702,50,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,15,270.0,291.6
10707,20,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,21,504.0,544.32
10716,55,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,5,50.0,54.0
10716,55,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,7,371.0,400.68
10716,55,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,10,285.0,307.8
10725,68,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,125.06
10725,68,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,4,28.0,30.24
10725,68,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,6,144.0,155.52
10726,11,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,5,105.0,113.4
10728,70,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,419.42
10728,70,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,6,110.4,119.23
10728,70,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,12,288.0,311.04
10728,70,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,550.8
10740,22,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,5,228.0,246.24
10740,22,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,14,532.0,574.56
10741,20,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,15,285.0,307.8
10749,23,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,15,570.0,615.6
10749,23,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,6,330.0,356.4
10749,23,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,194.4
10755,9,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,14,273.0,294.84
10760,85,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,12,168.0,181.44
10767,63,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,2,28.0,30.24
10774,53,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,2,25.0,27.0
10783,42,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125.0,135.0
10783,42,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,5,1317.5,1422.9
10784,2,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,2,36.0,38.88
10801,87,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,2673.86
10802,72,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,5,246.5,266.22
10803,52,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,24,220.8,238.46
10803,52,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,15,210.0,226.8
10803,52,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,15,825.0,891.0
10807,44,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,1,18.4,19.87
10816,36,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,1064.88
10830,3,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,6,150.0,162.0
10830,3,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,24,300.0,324.0
10840,64,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,6,84.0,90.72
10840,64,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,10,180.0,194.4
10843,29,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,4,212.0,228.96
10847,17,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,119.23
10861,22,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250.0,1350.0
10861,22,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,159.73
